,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__max_depth,param_clf__n_estimators,param_tfidf__min_df,param_tfidf__sublinear_tf,params,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted
74,58.74569994211197,6.515156804723307,17.82625299692154,2.843775397003896,balanced_subsample,,50,0.05,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 50, 'tfidf__min_df': 0.05, 'tfidf__sublinear_tf': True}",0.42639367278597495,0.44308461426048107,0.43296952080343387,0.4484611006264798,0.43772722711909245,0.008587823657119019,88,0.33906666185475803,0.3601985291544073,0.35084682872533757,0.36055333759270014,0.35266633933180075,0.008763567644199234,93,0.7322204594053943,0.7551966196415184,0.7418309664966221,0.7451345755693581,0.7435956552782232,0.008207616241364566,90
110,50.9362353682518,1.299025346872778,10.121216595172882,1.0460426722307572,balanced_subsample,32,50,0.05,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 50, 'tfidf__min_df': 0.05, 'tfidf__sublinear_tf': True}",0.42639367278597495,0.44308461426048107,0.43296952080343387,0.4484611006264798,0.43772722711909245,0.008587823657119019,88,0.33906666185475803,0.3601985291544073,0.35084682872533757,0.36055333759270014,0.35266633933180075,0.008763567644199234,93,0.7322204594053943,0.7551966196415184,0.7418309664966221,0.7451345755693581,0.7435956552782232,0.008207616241364566,90
128,36.73435938358307,6.182714775688818,16.903784573078156,5.557537983916757,balanced_subsample,64,50,0.05,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 50, 'tfidf__min_df': 0.05, 'tfidf__sublinear_tf': True}",0.42639367278597495,0.44308461426048107,0.43296952080343387,0.4484611006264798,0.43772722711909245,0.008587823657119019,88,0.33906666185475803,0.3601985291544073,0.35084682872533757,0.36055333759270014,0.35266633933180075,0.008763567644199234,93,0.7322204594053943,0.7551966196415184,0.7418309664966221,0.7451345755693581,0.7435956552782232,0.008207616241364566,90
75,58.98635882139206,1.7703856584779976,14.494808197021484,4.625990582553611,balanced_subsample,,50,0.05,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 50, 'tfidf__min_df': 0.05, 'tfidf__sublinear_tf': False}",0.42737078610828466,0.44300456440283514,0.4317665383200279,0.4480490706096757,0.4375477398602059,0.008322372866492173,91,0.33941599733225064,0.3601766536891323,0.3510004258233145,0.3602075605510706,0.352700159348942,0.00853839995216416,90,0.7396702766089536,0.7547877053090711,0.7397628567489315,0.7444444444444445,0.7446663207778502,0.006154187004727546,76
111,50.356076300144196,0.9330057687179788,9.697292268276215,0.6437986456864347,balanced_subsample,32,50,0.05,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 50, 'tfidf__min_df': 0.05, 'tfidf__sublinear_tf': False}",0.42737078610828466,0.44300456440283514,0.4317665383200279,0.4480490706096757,0.4375477398602059,0.008322372866492173,91,0.33941599733225064,0.3601766536891323,0.3510004258233145,0.3602075605510706,0.352700159348942,0.00853839995216416,90,0.7396702766089536,0.7547877053090711,0.7397628567489315,0.7444444444444445,0.7446663207778502,0.006154187004727546,76
129,40.70646721124649,7.046502033208317,11.731046974658966,3.239999432313172,balanced_subsample,64,50,0.05,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 50, 'tfidf__min_df': 0.05, 'tfidf__sublinear_tf': False}",0.42737078610828466,0.44300456440283514,0.4317665383200279,0.4480490706096757,0.4375477398602059,0.008322372866492173,91,0.33941599733225064,0.3601766536891323,0.3510004258233145,0.3602075605510706,0.352700159348942,0.00853839995216416,90,0.7396702766089536,0.7547877053090711,0.7397628567489315,0.7444444444444445,0.7446663207778502,0.006154187004727546,76
18,71.17636638879776,2.46431866341345,11.786511838436127,1.0980194899533464,balanced,16,50,0.01,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 50, 'tfidf__min_df': 0.01, 'tfidf__sublinear_tf': True}",0.43519261466533615,0.44206920687012247,0.4487943523571566,0.4209383865100585,0.43674864010066844,0.010317375493180462,94,0.38646955964178503,0.39338964266547805,0.41119231870447537,0.42317954271240704,0.40355776593103637,0.014480141962667009,46,0.7262192177691936,0.7398623321747427,0.7030194402316283,0.7031746031746032,0.7180688983375421,0.015729809939544693,98
24,74.5498977303505,1.0216859558200757,24.178946793079376,7.585375743294706,balanced,16,100,0.01,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 100, 'tfidf__min_df': 0.01, 'tfidf__sublinear_tf': True}",0.4383910947210794,0.44137703146970103,0.44606060134554887,0.41863139033373326,0.4361150294675156,0.010457786279262637,95,0.38744408789942353,0.39642102740220114,0.4341384204907647,0.4225296047082926,0.41013328512517055,0.018925782320272613,40,0.7251845209353659,0.735705036461528,0.7012270784502964,0.7003450655624569,0.7156154253524117,0.015291897196567204,100
91,52.54359847307205,4.226063645886285,12.916625022888184,4.263574541682131,balanced_subsample,16,50,0.01,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 50, 'tfidf__min_df': 0.01, 'tfidf__sublinear_tf': False}",0.4334702978144474,0.43742844308900025,0.44424519366880444,0.42347790171607796,0.4346554590720825,0.007516562473082648,96,0.37835923751176515,0.3921277038357239,0.38913149362498595,0.41916432707532075,0.3946956905119489,0.015026216377250032,48,0.71711388563151,0.7350235125741157,0.7263890803805322,0.6986887508626639,0.7193038073622054,0.013482271112088726,97
76,52.826569736003876,6.663894507998477,19.510610222816467,0.6163521458921694,balanced_subsample,,50,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335320318431819,0.3994101371720879,0.020175410716594535,97,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800780540551058,0.33222736846913714,0.02811839014884245,97,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
94,42.30884224176407,2.0233531851977236,17.903300344944,1.3615187481726136,balanced_subsample,16,50,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335320318431819,0.3994101371720879,0.020175410716594535,97,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800780540551058,0.33222736846913714,0.02811839014884245,97,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
112,50.82531476020813,1.9286893792515398,10.480400145053864,1.819760888959881,balanced_subsample,32,50,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335320318431819,0.3994101371720879,0.020175410716594535,97,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800780540551058,0.33222736846913714,0.02811839014884245,97,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
130,50.672619223594666,3.4223839108623464,9.674660205841064,0.23874701303704057,balanced_subsample,64,50,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335320318431819,0.3994101371720879,0.020175410716594535,97,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800780540551058,0.33222736846913714,0.02811839014884245,97,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
82,42.04890590906143,3.711545242734429,16.799311459064484,4.616004424879179,balanced_subsample,,100,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43352188463933716,0.3994076003711267,0.020171120345160724,101,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800737021888905,0.33222628050258335,0.0281165386956244,101,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
100,56.45189940929413,0.5520695463206021,11.243027329444885,1.6914169640988144,balanced_subsample,16,100,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43352188463933716,0.3994076003711267,0.020171120345160724,101,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800737021888905,0.33222628050258335,0.0281165386956244,101,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
118,50.492715895175934,3.0793631233618597,17.682293951511383,3.558383286660408,balanced_subsample,32,100,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43352188463933716,0.3994076003711267,0.020171120345160724,101,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800737021888905,0.33222628050258335,0.0281165386956244,101,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
136,82.87205070257187,27.200476204440918,15.979495584964752,10.353542911029491,balanced_subsample,64,100,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43352188463933716,0.3994076003711267,0.020171120345160724,101,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3800737021888905,0.33222628050258335,0.0281165386956244,101,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
10,54.106108486652374,3.0050621135748004,19.46378630399704,1.693275351264799,balanced,,100,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335208501893685,0.39940734175863457,0.020170682968592105,105,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38007307820622255,0.33222612450691635,0.02811627322947741,105,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
28,60.963976323604584,2.9171857012339184,18.419581711292267,4.096179036147785,balanced,16,100,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335208501893685,0.39940734175863457,0.020170682968592105,105,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38007307820622255,0.33222612450691635,0.02811627322947741,105,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
46,51.14517921209335,1.0330382358035055,21.897945940494537,2.0688679799748395,balanced,32,100,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 32, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335208501893685,0.39940734175863457,0.020170682968592105,105,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38007307820622255,0.33222612450691635,0.02811627322947741,105,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
64,46.887863755226135,5.292436622226214,19.716554820537567,3.3271931320606263,balanced,64,100,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 64, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4335208501893685,0.39940734175863457,0.020170682968592105,105,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38007307820622255,0.33222612450691635,0.02811627322947741,105,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7768115942028986,0.7548819940578047,0.013941467375234924,25
4,53.9106422662735,0.4235948772901918,21.731795132160187,0.42834104330457057,balanced,,50,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43350670207869124,0.39940380473096526,0.020164701041788653,109,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38005752384597125,0.3322222359168535,0.02810965583746345,109,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
22,54.33291828632355,1.8415389465374974,25.617919743061066,1.5145443507453982,balanced,16,50,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43350670207869124,0.39940380473096526,0.020164701041788653,109,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38005752384597125,0.3322222359168535,0.02810965583746345,109,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
40,55.456436812877655,3.308237483317492,21.73789620399475,1.436395305242401,balanced,32,50,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 32, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43350670207869124,0.39940380473096526,0.020164701041788653,109,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38005752384597125,0.3322222359168535,0.02810965583746345,109,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
58,61.91543835401535,4.870467761782287,16.165228307247162,3.9182560253952876,balanced,64,50,0.1,True,"{'clf__class_weight': 'balanced', 'clf__max_depth': 64, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43350670207869124,0.39940380473096526,0.020164701041788653,109,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.38005752384597125,0.3322222359168535,0.02810965583746345,109,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7769496204278813,0.7549165006140502,0.013995767740417652,17
5,46.848271667957306,0.5119653638520841,19.11913937330246,0.8249184088849691,balanced,,50,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331731659225555,0.3993204206919313,0.02002370475589827,113,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748047774205858,0.33090904931050713,0.025878423631500964,121,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
23,68.22906392812729,1.305706927120098,16.10920959711075,5.06654096347789,balanced,16,50,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331731659225555,0.3993204206919313,0.02002370475589827,113,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748047774205858,0.33090904931050713,0.025878423631500964,121,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
41,63.64144456386566,1.5621410532361024,20.95540338754654,3.365860474518809,balanced,32,50,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 32, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331731659225555,0.3993204206919313,0.02002370475589827,113,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748047774205858,0.33090904931050713,0.025878423631500964,121,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
59,54.41157180070877,2.6232505867067335,18.608776450157166,3.977180581474436,balanced,64,50,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 64, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331731659225555,0.3993204206919313,0.02002370475589827,113,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748047774205858,0.33090904931050713,0.025878423631500964,121,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
77,46.98252648115158,3.561391458142349,16.49888038635254,3.6603906386289933,balanced_subsample,,50,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331727527070117,0.39932031738804535,0.02002353010693004,117,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748045445984999,0.3309089911049857,0.02587832490162568,125,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
95,43.2477303147316,1.014911983299966,17.122765839099884,1.9030126922405393,balanced_subsample,16,50,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331727527070117,0.39932031738804535,0.02002353010693004,117,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748045445984999,0.3309089911049857,0.02587832490162568,125,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
113,49.50849312543869,3.879347311856254,12.307520091533661,3.519401736714024,balanced_subsample,32,50,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331727527070117,0.39932031738804535,0.02002353010693004,117,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748045445984999,0.3309089911049857,0.02587832490162568,125,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
131,51.69950467348099,10.60039027808994,16.29576700925827,10.217122150700407,balanced_subsample,64,50,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 50, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331727527070117,0.39932031738804535,0.02002353010693004,117,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3748045445984999,0.3309089911049857,0.02587832490162568,125,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7767425810904072,0.7548647407796818,0.01391433399846019,33
83,59.07626420259476,8.510653195491273,9.337848782539368,0.155494463348736,balanced_subsample,,100,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331631699794559,0.39931792170615643,0.020019479909044288,121,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747942234917928,0.3309064108283089,0.025873948178463155,129,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766735679779158,0.754847487501559,0.013887211913134563,41
101,54.97997224330902,1.630383048397056,13.18291848897934,3.6802902850042787,balanced_subsample,16,100,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331631699794559,0.39931792170615643,0.020019479909044288,121,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747942234917928,0.3309064108283089,0.025873948178463155,129,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766735679779158,0.754847487501559,0.013887211913134563,41
119,51.40735149383545,2.725122433295069,17.091481149196625,3.843562791833711,balanced_subsample,32,100,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331631699794559,0.39931792170615643,0.020019479909044288,121,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747942234917928,0.3309064108283089,0.025873948178463155,129,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766735679779158,0.754847487501559,0.013887211913134563,41
137,83.49272763729095,10.784968935903526,9.507369756698608,0.3157222567935312,balanced_subsample,64,100,0.1,False,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.4331631699794559,0.39931792170615643,0.020019479909044288,121,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747942234917928,0.3309064108283089,0.025873948178463155,129,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766735679779158,0.754847487501559,0.013887211913134563,41
11,40.364272594451904,2.0901325306180913,22.082194983959198,0.565060276363801,balanced,,100,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43308723974172414,0.39929893914672343,0.01998738897323946,125,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747221762241087,0.3308883990113879,0.025843397012098177,133,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766045548654245,0.7548302342234361,0.013860101185544966,45
29,53.640705704689026,4.6156060046421095,18.13977313041687,4.139525558132088,balanced,16,100,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 16, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43308723974172414,0.39929893914672343,0.01998738897323946,125,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747221762241087,0.3308883990113879,0.025843397012098177,133,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766045548654245,0.7548302342234361,0.013860101185544966,45
47,60.93028461933136,3.072612897143846,24.016436636447906,4.638300180479304,balanced,32,100,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 32, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43308723974172414,0.39929893914672343,0.01998738897323946,125,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747221762241087,0.3308883990113879,0.025843397012098177,133,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766045548654245,0.7548302342234361,0.013860101185544966,45
65,59.28404372930527,10.55171654735775,24.70805460214615,5.782094099061939,balanced,64,100,0.1,False,"{'clf__class_weight': 'balanced', 'clf__max_depth': 64, 'clf__n_estimators': 100, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': False}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43308723974172414,0.39929893914672343,0.01998738897323946,125,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.3747221762241087,0.3308883990113879,0.025843397012098177,133,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7766045548654245,0.7548302342234361,0.013860101185544966,45
88,66.47392249107361,1.0159184078701962,9.754181802272797,0.22985996303038306,balanced_subsample,,200,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43128523155555,0.3988484371001799,0.019226574762937935,129,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37768358333280616,0.33162875078856224,0.0271003756635628,113,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7927536231884058,0.7588675013041815,0.02041613276760176,9
106,67.73876810073853,0.7942664728949492,14.476737141609192,4.270997939502279,balanced_subsample,16,200,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 16, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43128523155555,0.3988484371001799,0.019226574762937935,129,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37768358333280616,0.33162875078856224,0.0271003756635628,113,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7927536231884058,0.7588675013041815,0.02041613276760176,9
124,69.60889929533005,2.788919014366045,14.39888060092926,6.499265226873729,balanced_subsample,32,200,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 32, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43128523155555,0.3988484371001799,0.019226574762937935,129,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37768358333280616,0.33162875078856224,0.0271003756635628,113,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7927536231884058,0.7588675013041815,0.02041613276760176,9
142,54.51308852434158,6.162301313615081,10.567068576812744,0.20442375624335582,balanced_subsample,64,200,0.1,True,"{'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 64, 'clf__n_estimators': 200, 'tfidf__min_df': 0.1, 'tfidf__sublinear_tf': True}",0.38364510744580343,0.38539116305559745,0.39507224634376875,0.43128523155555,0.3988484371001799,0.019226574762937935,129,0.3097288906899381,0.3147900344472366,0.32431249468426815,0.37768358333280616,0.33162875078856224,0.0271003756635628,113,0.7440849830999517,0.7416342942820146,0.7569971046463533,0.7927536231884058,0.7588675013041815,0.02041613276760176,9
